Format Version,1.23,Take Name,Take 2026-05-07 12.43.55 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-07 12.43.55.094 PM,Capture Start Frame,1064082,Total Frames in Take,88467,Total Exported Frames,88467,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
724,6.033,,,,,,,,,,,,
725,6.042,,,,,,,,,,,,
726,6.05,,,,,,,,,,,,
727,6.058,,,,,,,,,,,,
728,6.067,,,,,,,,,,,,
729,6.075,,,,,,,,,,,,
730,6.083,,,,,,,,,,,,
731,6.092,,,,,,,,,,,,
732,6.1,,,,,,,,,,,,
733,6.108,,,,,,,,,,,,
734,6.117,,,,,,,,,,,,
735,6.125,,,,,,,,,,,,
736,6.133,,,,,,,,,,,,
737,6.142,,,,,,,,,,,,
738,6.15,,,,,,,,,,,,
739,6.158,,,,,,,,,,,,
740,6.167,,,,,,,,,,,,
741,6.175,,,,,,,,,,,,
742,6.183,,,,,,,,,,,,
743,6.192,,,,,,,,,,,,
744,6.2,,,,,,,,,,,,
745,6.208,,,,,,,,,,,,
746,6.217,,,,,,,,,,,,
747,6.225,,,,,,,,,,,,
748,6.233,,,,,,,,,,,,
749,6.242,,,,,,,,,,,,
750,6.25,,,,,,,,,,,,
751,6.258,,,,,,,,,,,,
752,6.267,,,,,,,,,,,,
753,6.275,,,,,,,,,,,,
754,6.283,,,,,,,,,,,,
755,6.292,,,,,,,,,,,,
756,6.3,,,,,,,,,,,,
757,6.308,,,,,,,,,,,,
758,6.317,,,,,,,,,,,,
759,6.325,,,,,,,,,,,,
760,6.333,,,,,,,,,,,,
761,6.342,,,,,,,,,,,,
762,6.35,,,,,,,,,,,,
763,6.358,,,,,,,,,,,,
764,6.367,,,,,,,,,,,,
765,6.375,,,,,,,,,,,,
766,6.383,,,,,,,,,,,,
767,6.392,,,,,,,,,,,,
768,6.4,,,,,,,,,,,,
769,6.408,,,,,,,,,,,,
770,6.417,,,,,,,,,,,,
771,6.425,,,,,,,,,,,,
772,6.433,,,,,,,,,,,,
773,6.442,,,,,,,,,,,,
774,6.45,,,,,,,,,,,,
775,6.458,,,,,,,,,,,,
776,6.467,,,,,,,,,,,,
777,6.475,,,,,,,,,,,,
778,6.483,,,,,,,,,,,,
779,6.492,,,,,,,,,,,,
780,6.5,,,,,,,,,,,,
781,6.508,,,,,,,,,,,,
782,6.517,,,,,,,,,,,,
783,6.525,,,,,,,,,,,,
784,6.533,,,,,,,,,,,,
785,6.542,,,,,,,,,,,,
786,6.55,,,,,,,,,,,,
787,6.558,,,,,,,,,,,,
788,6.567,,,,,,,,,,,,
789,6.575,,,,,,,,,,,,
790,6.583,,,,,,,,,,,,
791,6.592,,,,,,,,,,,,
792,6.6,,,,,,,,,,,,
793,6.608,,,,,,,,,,,,
794,6.617,,,,,,,,,,,,
795,6.625,,,,,,,,,,,,
796,6.633,,,,,,,,,,,,
797,6.642,,,,,,,,,,,,
798,6.65,,,,,,,,,,,,
799,6.658,,,,,,,,,,,,
800,6.667,,,,,,,,,,,,
801,6.675,,,,,,,,,,,,
802,6.683,,,,,,,,,,,,
803,6.692,,,,,,,,,,,,
804,6.7,,,,,,,,,,,,
805,6.708,,,,,,,,,,,,
806,6.717,,,,,,,,,,,,
807,6.725,,,,,,,,,,,,
808,6.733,,,,,,,,,,,,
809,6.742,,,,,,,,,,,,
810,6.75,,,,,,,,,,,,
811,6.758,,,,,,,,,,,,
812,6.767,,,,,,,,,,,,
813,6.775,,,,,,,,,,,,
814,6.783,,,,,,,,,,,,
815,6.792,,,,,,,,,,,,
816,6.8,,,,,,,,,,,,
817,6.808,,,,,,,,,,,,
818,6.817,,,,,,,,,,,,
819,6.825,,,,,,,,,,,,
820,6.833,,,,,,,,,,,,
821,6.842,,,,,,,,,,,,
822,6.85,,,,,,,,,,,,
823,6.858,,,,,,,,,,,,
824,6.867,,,,,,,,,,,,
825,6.875,,,,,,,,,,,,
826,6.883,,,,,,,,,,,,
827,6.892,,,,,,,,,,,,
828,6.9,,,,,,,,,,,,
829,6.908,,,,,,,,,,,,
830,6.917,,,,,,,,,,,,
831,6.925,,,,,,,,,,,,
832,6.933,,,,,,,,,,,,
833,6.942,,,,,,,,,,,,
834,6.95,,,,,,,,,,,,
835,6.958,,,,,,,,,,,,
836,6.967,,,,,,,,,,,,
837,6.975,,,,,,,,,,,,
838,6.983,,,,,,,,,,,,
839,6.992,,,,,,,,,,,,
840,7.0,,,,,,,,,,,,
841,7.008,,,,,,,,,,,,
842,7.017,,,,,,,,,,,,
843,7.025,,,,,,,,,,,,
844,7.033,,,,,,,,,,,,
845,7.042,,,,,,,,,,,,
846,7.05,,,,,,,,,,,,
847,7.058,,,,,,,,,,,,
848,7.067,,,,,,,,,,,,
849,7.075,,,,,,,,,,,,
850,7.083,,,,,,,,,,,,
851,7.092,,,,,,,,,,,,
852,7.1,,,,,,,,,,,,
853,7.108,,,,,,,,,,,,
854,7.117,,,,,,,,,,,,
855,7.125,,,,,,,,,,,,
856,7.133,,,,,,,,,,,,
857,7.142,,,,,,,,,,,,
858,7.15,,,,,,,,,,,,
859,7.158,,,,,,,,,,,,
860,7.167,,,,,,,,,,,,
861,7.175,,,,,,,,,,,,
862,7.183,,,,,,,,,,,,
863,7.192,,,,,,,,,,,,
864,7.2,,,,,,,,,,,,
865,7.208,,,,,,,,,,,,
866,7.217,,,,,,,,,,,,
867,7.225,,,,,,,,,,,,
868,7.233,,,,,,,,,,,,
869,7.242,,,,,,,,,,,,
870,7.25,,,,,,,,,,,,
871,7.258,,,,,,,,,,,,
872,7.267,,,,,,,,,,,,
873,7.275,,,,,,,,,,,,
874,7.283,,,,,,,,,,,,
875,7.292,,,,,,,,,,,,
876,7.3,,,,,,,,,,,,
877,7.308,,,,,,,,,,,,
878,7.317,,,,,,,,,,,,
879,7.325,,,,,,,,,,,,
880,7.333,,,,,,,,,,,,
881,7.342,,,,,,,,,,,,
882,7.35,,,,,,,,,,,,
883,7.358,,,,,,,,,,,,
884,7.367,,,,,,,,,,,,
885,7.375,,,,,,,,,,,,
886,7.383,,,,,,,,,,,,
887,7.392,,,,,,,,,,,,
888,7.4,,,,,,,,,,,,
889,7.408,,,,,,,,,,,,
890,7.417,,,,,,,,,,,,
891,7.425,,,,,,,,,,,,
892,7.433,,,,,,,,,,,,
893,7.442,,,,,,,,,,,,
894,7.45,,,,,,,,,,,,
895,7.458,,,,,,,,,,,,
896,7.467,,,,,,,,,,,,
897,7.475,,,,,,,,,,,,
898,7.483,,,,,,,,,,,,
899,7.492,,,,,,,,,,,,
900,7.5,,,,,,,,,,,,
901,7.508,,,,,,,,,,,,
902,7.517,,,,,,,,,,,,
903,7.525,,,,,,,,,,,,
904,7.533,,,,,,,,,,,,
905,7.542,,,,,,,,,,,,
906,7.55,,,,,,,,,,,,
907,7.558,,,,,,,,,,,,
908,7.567,,,,,,,,,,,,
909,7.575,,,,,,,,,,,,
910,7.583,,,,,,,,,,,,
911,7.592,,,,,,,,,,,,
912,7.6,,,,,,,,,,,,
913,7.608,,,,,,,,,,,,
914,7.617,,,,,,,,,,,,
915,7.625,,,,,,,,,,,,
916,7.633,,,,,,,,,,,,
917,7.642,,,,,,,,,,,,
918,7.65,,,,,,,,,,,,
919,7.658,,,,,,,,,,,,
920,7.667,,,,,,,,,,,,
921,7.675,,,,,,,,,,,,
922,7.683,,,,,,,,,,,,
923,7.692,,,,,,,,,,,,
924,7.7,,,,,,,,,,,,
925,7.708,,,,,,,,,,,,
926,7.717,,,,,,,,,,,,
927,7.725,,,,,,,,,,,,
928,7.733,,,,,,,,,,,,
929,7.742,,,,,,,,,,,,
930,7.75,,,,,,,,,,,,
931,7.758,,,,,,,,,,,,
932,7.767,,,,,,,,,,,,
933,7.775,,,,,,,,,,,,
934,7.783,,,,,,,,,,,,
935,7.792,,,,,,,,,,,,
936,7.8,,,,,,,,,,,,
937,7.808,,,,,,,,,,,,
938,7.817,,,,,,,,,,,,
939,7.825,,,,,,,,,,,,
940,7.833,,,,,,,,,,,,
941,7.842,,,,,,,,,,,,
942,7.85,,,,,,,,,,,,
943,7.858,,,,,,,,,,,,
944,7.867,,,,,,,,,,,,
945,7.875,,,,,,,,,,,,
946,7.883,,,,,,,,,,,,
947,7.892,,,,,,,,,,,,
948,7.9,,,,,,,,,,,,
949,7.908,,,,,,,,,,,,
950,7.917,,,,,,,,,,,,
951,7.925,,,,,,,,,,,,
952,7.933,,,,,,,,,,,,
953,7.942,,,,,,,,,,,,
954,7.95,,,,,,,,,,,,
955,7.958,,,,,,,,,,,,
956,7.967,,,,,,,,,,,,
957,7.975,,,,,,,,,,,,
958,7.983,,,,,,,,,,,,
959,7.992,,,,,,,,,,,,
960,8.0,,,,,,,,,,,,
961,8.008,,,,,,,,,,,,
962,8.017,,,,,,,,,,,,
963,8.025,,,,,,,,,,,,
964,8.033,,,,,,,,,,,,
965,8.042,,,,,,,,,,,,
966,8.05,,,,,,,,,,,,
967,8.058,,,,,,,,,,,,
968,8.067,,,,,,,,,,,,
969,8.075,,,,,,,,,,,,
970,8.083,,,,,,,,,,,,
971,8.092,,,,,,,,,,,,
972,8.1,,,,,,,,,,,,
973,8.108,,,,,,,,,,,,
974,8.117,,,,,,,,,,,,
975,8.125,,,,,,,,,,,,
976,8.133,,,,,,,,,,,,
977,8.142,,,,,,,,,,,,
978,8.15,,,,,,,,,,,,
979,8.158,,,,,,,,,,,,
980,8.167,,,,,,,,,,,,
981,8.175,,,,,,,,,,,,
982,8.183,,,,,,,,,,,,
983,8.192,,,,,,,,,,,,
984,8.2,,,,,,,,,,,,
985,8.208,,,,,,,,,,,,
986,8.217,,,,,,,,,,,,
987,8.225,,,,,,,,,,,,
988,8.233,,,,,,,,,,,,
989,8.242,,,,,,,,,,,,
990,8.25,,,,,,,,,,,,
991,8.258,,,,,,,,,,,,
992,8.267,,,,,,,,,,,,
993,8.275,,,,,,,,,,,,
994,8.283,,,,,,,,,,,,
995,8.292,,,,,,,,,,,,
996,8.3,,,,,,,,,,,,
997,8.308,,,,,,,,,,,,
998,8.317,,,,,,,,,,,,
999,8.325,,,,,,,,,,,,
1000,8.333,,,,,,,,,,,,
1001,8.342,,,,,,,,,,,,
1002,8.35,,,,,,,,,,,,
1003,8.358,,,,,,,,,,,,
1004,8.367,,,,,,,,,,,,
1005,8.375,,,,,,,,,,,,
1006,8.383,,,,,,,,,,,,
1007,8.392,,,,,,,,,,,,
1008,8.4,,,,,,,,,,,,
1009,8.408,,,,,,,,,,,,
1010,8.417,,,,,,,,,,,,
1011,8.425,,,,,,,,,,,,
1012,8.433,,,,,,,,,,,,
1013,8.442,,,,,,,,,,,,
1014,8.45,,,,,,,,,,,,
1015,8.458,,,,,,,,,,,,
1016,8.467,,,,,,,,,,,,
1017,8.475,,,,,,,,,,,,
1018,8.483,,,,,,,,,,,,
1019,8.492,,,,,,,,,,,,
1020,8.5,,,,,,,,,,,,
1021,8.508,,,,,,,,,,,,
1022,8.517,,,,,,,,,,,,
1023,8.525,,,,,,,,,,,,
1024,8.533,,,,,,,,,,,,
1025,8.542,,,,,,,,,,,,
1026,8.55,,,,,,,,,,,,
1027,8.558,,,,,,,,,,,,
1028,8.567,,,,,,,,,,,,
1029,8.575,,,,,,,,,,,,
1030,8.583,,,,,,,,,,,,
1031,8.592,,,,,,,,,,,,
1032,8.6,,,,,,,,,,,,
1033,8.608,,,,,,,,,,,,
1034,8.617,,,,,,,,,,,,
1035,8.625,,,,,,,,,,,,
1036,8.633,,,,,,,,,,,,
1037,8.642,,,,,,,,,,,,
1038,8.65,,,,,,,,,,,,
1039,8.658,,,,,,,,,,,,
1040,8.667,,,,,,,,,,,,
1041,8.675,,,,,,,,,,,,
1042,8.683,,,,,,,,,,,,
1043,8.692,,,,,,,,,,,,
1044,8.7,,,,,,,,,,,,
1045,8.708,,,,,,,,,,,,
1046,8.717,,,,,,,,,,,,
1047,8.725,,,,,,,,,,,,
1048,8.733,,,,,,,,,,,,
1049,8.742,,,,,,,,,,,,
1050,8.75,,,,,,,,,,,,
1051,8.758,,,,,,,,,,,,
1052,8.767,,,,,,,,,,,,
1053,8.775,,,,,,,,,,,,
1054,8.783,,,,,,,,,,,,
1055,8.792,,,,,,,,,,,,
1056,8.8,,,,,,,,,,,,
1057,8.808,,,,,,,,,,,,
1058,8.817,,,,,,,,,,,,
1059,8.825,,,,,,,,,,,,
1060,8.833,,,,,,,,,,,,
1061,8.842,,,,,,,,,,,,
1062,8.85,,,,,,,,,,,,
1063,8.858,,,,,,,,,,,,
1064,8.867,,,,,,,,,,,,
1065,8.875,,,,,,,,,,,,
1066,8.883,,,,,,,,,,,,
1067,8.892,,,,,,,,,,,,
1068,8.9,,,,,,,,,,,,
1069,8.908,,,,,,,,,,,,
1070,8.917,,,,,,,,,,,,
1071,8.925,,,,,,,,,,,,
1072,8.933,,,,,,,,,,,,
1073,8.942,,,,,,,,,,,,
1074,8.95,,,,,,,,,,,,
1075,8.958,,,,,,,,,,,,
1076,8.967,,,,,,,,,,,,
1077,8.975,,,,,,,,,,,,
1078,8.983,,,,,,,,,,,,
1079,8.992,,,,,,,,,,,,
1080,9.0,,,,,,,,,,,,
1081,9.008,,,,,,,,,,,,
1082,9.017,,,,,,,,,,,,
1083,9.025,,,,,,,,,,,,
1084,9.033,,,,,,,,,,,,
1085,9.042,,,,,,,,,,,,
1086,9.05,,,,,,,,,,,,
1087,9.058,,,,,,,,,,,,
1088,9.067,,,,,,,,,,,,
1089,9.075,,,,,,,,,,,,
1090,9.083,,,,,,,,,,,,
1091,9.092,,,,,,,,,,,,
1092,9.1,,,,,,,,,,,,
1093,9.108,,,,,,,,,,,,
1094,9.117,,,,,,,,,,,,
1095,9.125,,,,,,,,,,,,
1096,9.133,,,,,,,,,,,,
1097,9.142,,,,,,,,,,,,
1098,9.15,,,,,,,,,,,,
1099,9.158,,,,,,,,,,,,
1100,9.167,,,,,,,,,,,,
1101,9.175,,,,,,,,,,,,
1102,9.183,,,,,,,,,,,,
1103,9.192,,,,,,,,,,,,
1104,9.2,,,,,,,,,,,,
1105,9.208,,,,,,,,,,,,
1106,9.217,,,,,,,,,,,,
1107,9.225,,,,,,,,,,,,
1108,9.233,,,,,,,,,,,,
1109,9.242,,,,,,,,,,,,
1110,9.25,,,,,,,,,,,,
1111,9.258,,,,,,,,,,,,
1112,9.267,,,,,,,,,,,,
1113,9.275,,,,,,,,,,,,
1114,9.283,,,,,,,,,,,,
1115,9.292,,,,,,,,,,,,
1116,9.3,,,,,,,,,,,,
1117,9.308,,,,,,,,,,,,
1118,9.317,,,,,,,,,,,,
1119,9.325,,,,,,,,,,,,
1120,9.333,,,,,,,,,,,,
1121,9.342,,,,,,,,,,,,
1122,9.35,,,,,,,,,,,,
1123,9.358,,,,,,,,,,,,
1124,9.367,,,,,,,,,,,,
1125,9.375,,,,,,,,,,,,
1126,9.383,,,,,,,,,,,,
1127,9.392,,,,,,,,,,,,
1128,9.4,,,,,,,,,,,,
1129,9.408,,,,,,,,,,,,
1130,9.417,,,,,,,,,,,,
1131,9.425,,,,,,,,,,,,
1132,9.433,,,,,,,,,,,,
1133,9.442,,,,,,,,,,,,
1134,9.45,,,,,,,,,,,,
1135,9.458,,,,,,,,,,,,
1136,9.467,,,,,,,,,,,,
1137,9.475,,,,,,,,,,,,
1138,9.483,,,,,,,,,,,,
1139,9.492,,,,,,,,,,,,
1140,9.5,,,,,,,,,,,,
1141,9.508,,,,,,,,,,,,
1142,9.517,,,,,,,,,,,,
1143,9.525,,,,,,,,,,,,
1144,9.533,,,,,,,,,,,,
1145,9.542,,,,,,,,,,,,
1146,9.55,,,,,,,,,,,,
1147,9.558,,,,,,,,,,,,
1148,9.567,,,,,,,,,,,,
1149,9.575,,,,,,,,,,,,
1150,9.583,,,,,,,,,,,,
1151,9.592,,,,,,,,,,,,
1152,9.6,,,,,,,,,,,,
1153,9.608,,,,,,,,,,,,
1154,9.617,,,,,,,,,,,,
1155,9.625,,,,,,,,,,,,
1156,9.633,,,,,,,,,,,,
1157,9.642,,,,,,,,,,,,
1158,9.65,,,,,,,,,,,,
1159,9.658,,,,,,,,,,,,
1160,9.667,,,,,,,,,,,,
1161,9.675,,,,,,,,,,,,
1162,9.683,,,,,,,,,,,,
1163,9.692,,,,,,,,,,,,
1164,9.7,,,,,,,,,,,,
1165,9.708,,,,,,,,,,,,
1166,9.717,,,,,,,,,,,,
1167,9.725,,,,,,,,,,,,
1168,9.733,,,,,,,,,,,,
1169,9.742,,,,,,,,,,,,
1170,9.75,,,,,,,,,,,,
1171,9.758,,,,,,,,,,,,
1172,9.767,,,,,,,,,,,,
1173,9.775,,,,,,,,,,,,
1174,9.783,,,,,,,,,,,,
1175,9.792,,,,,,,,,,,,
1176,9.8,,,,,,,,,,,,
1177,9.808,,,,,,,,,,,,
1178,9.817,,,,,,,,,,,,
1179,9.825,,,,,,,,,,,,
1180,9.833,,,,,,,,,,,,
1181,9.842,,,,,,,,,,,,
1182,9.85,,,,,,,,,,,,
1183,9.858,,,,,,,,,,,,
1184,9.867,,,,,,,,,,,,
1185,9.875,,,,,,,,,,,,
1186,9.883,,,,,,,,,,,,
1187,9.892,,,,,,,,,,,,
1188,9.9,,,,,,,,,,,,
1189,9.908,,,,,,,,,,,,
1190,9.917,,,,,,,,,,,,
1191,9.925,,,,,,,,,,,,
1192,9.933,,,,,,,,,,,,
1193,9.942,,,,,,,,,,,,
1194,9.95,,,,,,,,,,,,
1195,9.958,,,,,,,,,,,,
1196,9.967,,,,,,,,,,,,
1197,9.975,,,,,,,,,,,,
1198,9.983,,,,,,,,,,,,
1199,9.992,,,,,,,,,,,,
1200,10.0,,,,,,,,,,,,
1201,10.008,,,,,,,,,,,,
1202,10.017,,,,,,,,,,,,
1203,10.025,,,,,,,,,,,,
1204,10.033,,,,,,,,,,,,
1205,10.042,,,,,,,,,,,,
1206,10.05,,,,,,,,,,,,
1207,10.058,,,,,,,,,,,,
1208,10.067,,,,,,,,,,,,
1209,10.075,,,,,,,,,,,,
1210,10.083,,,,,,,,,,,,
1211,10.092,,,,,,,,,,,,
1212,10.1,,,,,,,,,,,,
1213,10.108,,,,,,,,,,,,
1214,10.117,,,,,,,,,,,,
1215,10.125,,,,,,,,,,,,
1216,10.133,,,,,,,,,,,,
1217,10.142,,,,,,,,,,,,
1218,10.15,,,,,,,,,,,,
1219,10.158,,,,,,,,,,,,
1220,10.167,,,,,,,,,,,,
1221,10.175,,,,,,,,,,,,
1222,10.183,,,,,,,,,,,,
1223,10.192,,,,,,,,,,,,
1224,10.2,,,,,,,,,,,,
1225,10.208,,,,,,,,,,,,
1226,10.217,,,,,,,,,,,,
1227,10.225,,,,,,,,,,,,
1228,10.233,,,,,,,,,,,,
1229,10.242,,,,,,,,,,,,
1230,10.25,,,,,,,,,,,,
1231,10.258,,,,,,,,,,,,
1232,10.267,,,,,,,,,,,,
1233,10.275,,,,,,,,,,,,
1234,10.283,,,,,,,,,,,,
1235,10.292,,,,,,,,,,,,
1236,10.3,,,,,,,,,,,,
1237,10.308,,,,,,,,,,,,
1238,10.317,,,,,,,,,,,,
1239,10.325,,,,,,,,,,,,
1240,10.333,,,,,,,,,,,,
1241,10.342,,,,,,,,,,,,
1242,10.35,,,,,,,,,,,,
1243,10.358,,,,,,,,,,,,
1244,10.367,,,,,,,,,,,,
1245,10.375,,,,,,,,,,,,
1246,10.383,,,,,,,,,,,,
1247,10.392,,,,,,,,,,,,
1248,10.4,,,,,,,,,,,,
1249,10.408,,,,,,,,,,,,
1250,10.417,,,,,,,,,,,,
1251,10.425,,,,,,,,,,,,
1252,10.433,,,,,,,,,,,,
1253,10.442,,,,,,,,,,,,
1254,10.45,,,,,,,,,,,,
1255,10.458,,,,,,,,,,,,
1256,10.467,,,,,,,,,,,,
1257,10.475,,,,,,,,,,,,
1258,10.483,,,,,,,,,,,,
1259,10.492,,,,,,,,,,,,
1260,10.5,,,,,,,,,,,,
1261,10.508,,,,,,,,,,,,
1262,10.517,,,,,,,,,,,,
1263,10.525,,,,,,,,,,,,
1264,10.533,,,,,,,,,,,,
1265,10.542,,,,,,,,,,,,
1266,10.55,,,,,,,,,,,,
1267,10.558,,,,,,,,,,,,
1268,10.567,,,,,,,,,,,,
1269,10.575,,,,,,,,,,,,
1270,10.583,,,,,,,,,,,,
1271,10.592,,,,,,,,,,,,
1272,10.6,,,,,,,,,,,,
1273,10.608,,,,,,,,,,,,
1274,10.617,,,,,,,,,,,,
1275,10.625,,,,,,,,,,,,
1276,10.633,,,,,,,,,,,,
1277,10.642,,,,,,,,,,,,
1278,10.65,,,,,,,,,,,,
1279,10.658,,,,,,,,,,,,
1280,10.667,,,,,,,,,,,,
1281,10.675,,,,,,,,,,,,
1282,10.683,,,,,,,,,,,,
1283,10.692,,,,,,,,,,,,
1284,10.7,,,,,,,,,,,,
1285,10.708,,,,,,,,,,,,
1286,10.717,,,,,,,,,,,,
1287,10.725,,,,,,,,,,,,
1288,10.733,,,,,,,,,,,,
1289,10.742,,,,,,,,,,,,
1290,10.75,,,,,,,,,,,,
1291,10.758,,,,,,,,,,,,
1292,10.767,,,,,,,,,,,,
1293,10.775,,,,,,,,,,,,
1294,10.783,,,,,,,,,,,,
1295,10.792,,,,,,,,,,,,
1296,10.8,,,,,,,,,,,,
1297,10.808,,,,,,,,,,,,
1298,10.817,,,,,,,,,,,,
1299,10.825,,,,,,,,,,,,
1300,10.833,,,,,,,,,,,,
1301,10.842,,,,,,,,,,,,
1302,10.85,,,,,,,,,,,,
1303,10.858,,,,,,,,,,,,
1304,10.867,,,,,,,,,,,,
1305,10.875,,,,,,,,,,,,
1306,10.883,,,,,,,,,,,,
1307,10.892,,,,,,,,,,,,
1308,10.9,,,,,,,,,,,,
1309,10.908,,,,,,,,,,,,
1310,10.917,,,,,,,,,,,,
1311,10.925,,,,,,,,,,,,
1312,10.933,,,,,,,,,,,,
1313,10.942,,,,,,,,,,,,
1314,10.95,,,,,,,,,,,,
1315,10.958,,,,,,,,,,,,
1316,10.967,,,,,,,,,,,,
1317,10.975,,,,,,,,,,,,
1318,10.983,,,,,,,,,,,,
1319,10.992,,,,,,,,,,,,
1320,11.0,,,,,,,,,,,,
1321,11.008,,,,,,,,,,,,
1322,11.017,,,,,,,,,,,,
1323,11.025,,,,,,,,,,,,
1324,11.033,,,,,,,,,,,,
1325,11.042,,,,,,,,,,,,
1326,11.05,,,,,,,,,,,,
1327,11.058,,,,,,,,,,,,
1328,11.067,,,,,,,,,,,,
1329,11.075,,,,,,,,,,,,
1330,11.083,,,,,,,,,,,,
1331,11.092,,,,,,,,,,,,
1332,11.1,,,,,,,,,,,,
1333,11.108,,,,,,,,,,,,
1334,11.117,,,,,,,,,,,,
1335,11.125,,,,,,,,,,,,
1336,11.133,,,,,,,,,,,,
1337,11.142,,,,,,,,,,,,
1338,11.15,,,,,,,,,,,,
1339,11.158,,,,,,,,,,,,
1340,11.167,,,,,,,,,,,,
1341,11.175,,,,,,,,,,,,
1342,11.183,,,,,,,,,,,,
1343,11.192,,,,,,,,,,,,
1344,11.2,,,,,,,,,,,,
1345,11.208,,,,,,,,,,,,
1346,11.217,,,,,,,,,,,,
1347,11.225,,,,,,,,,,,,
1348,11.233,,,,,,,,,,,,
1349,11.242,,,,,,,,,,,,
1350,11.25,,,,,,,,,,,,
1351,11.258,,,,,,,,,,,,
1352,11.267,,,,,,,,,,,,
1353,11.275,,,,,,,,,,,,
1354,11.283,,,,,,,,,,,,
1355,11.292,,,,,,,,,,,,
1356,11.3,,,,,,,,,,,,
1357,11.308,,,,,,,,,,,,
1358,11.317,,,,,,,,,,,,
1359,11.325,,,,,,,,,,,,
1360,11.333,,,,,,,,,,,,
1361,11.342,,,,,,,,,,,,
1362,11.35,,,,,,,,,,,,
1363,11.358,,,,,,,,,,,,
1364,11.367,,,,,,,,,,,,
1365,11.375,,,,,,,,,,,,
1366,11.383,,,,,,,,,,,,
1367,11.392,,,,,,,,,,,,
1368,11.4,,,,,,,,,,,,
1369,11.408,,,,,,,,,,,,
1370,11.417,,,,,,,,,,,,
1371,11.425,,,,,,,,,,,,
1372,11.433,,,,,,,,,,,,
1373,11.442,,,,,,,,,,,,
1374,11.45,,,,,,,,,,,,
1375,11.458,,,,,,,,,,,,
1376,11.467,,,,,,,,,,,,
1377,11.475,,,,,,,,,,,,
1378,11.483,,,,,,,,,,,,
1379,11.492,,,,,,,,,,,,
1380,11.5,,,,,,,,,,,,
1381,11.508,,,,,,,,,,,,
1382,11.517,,,,,,,,,,,,
1383,11.525,,,,,,,,,,,,
1384,11.533,,,,,,,,,,,,
1385,11.542,,,,,,,,,,,,
1386,11.55,,,,,,,,,,,,
1387,11.558,,,,,,,,,,,,
1388,11.567,,,,,,,,,,,,
1389,11.575,,,,,,,,,,,,
1390,11.583,,,,,,,,,,,,
1391,11.592,,,,,,,,,,,,
1392,11.6,,,,,,,,,,,,
1393,11.608,,,,,,,,,,,,
1394,11.617,,,,,,,,,,,,
1395,11.625,,,,,,,,,,,,
1396,11.633,,,,,,,,,,,,
1397,11.642,,,,,,,,,,,,
1398,11.65,,,,,,,,,,,,
1399,11.658,,,,,,,,,,,,
1400,11.667,,,,,,,,,,,,
1401,11.675,,,,,,,,,,,,
1402,11.683,,,,,,,,,,,,
1403,11.692,,,,,,,,,,,,
1404,11.7,,,,,,,,,,,,
1405,11.708,,,,,,,,,,,,
1406,11.717,,,,,,,,,,,,
1407,11.725,,,,,,,,,,,,
1408,11.733,,,,,,,,,,,,
1409,11.742,,,,,,,,,,,,
1410,11.75,,,,,,,,,,,,
1411,11.758,,,,,,,,,,,,
1412,11.767,,,,,,,,,,,,
1413,11.775,,,,,,,,,,,,
1414,11.783,,,,,,,,,,,,
1415,11.792,,,,,,,,,,,,
1416,11.8,,,,,,,,,,,,
1417,11.808,,,,,,,,,,,,
1418,11.817,,,,,,,,,,,,
1419,11.825,,,,,,,,,,,,
1420,11.833,,,,,,,,,,,,
1421,11.842,,,,,,,,,,,,
1422,11.85,,,,,,,,,,,,
1423,11.858,,,,,,,,,,,,
1424,11.867,,,,,,,,,,,,
1425,11.875,,,,,,,,,,,,
1426,11.883,,,,,,,,,,,,
1427,11.892,,,,,,,,,,,,
1428,11.9,,,,,,,,,,,,
1429,11.908,,,,,,,,,,,,
1430,11.917,,,,,,,,,,,,
1431,11.925,,,,,,,,,,,,
1432,11.933,,,,,,,,,,,,
1433,11.942,,,,,,,,,,,,
1434,11.95,,,,,,,,,,,,
1435,11.958,,,,,,,,,,,,
1436,11.967,,,,,,,,,,,,
1437,11.975,,,,,,,,,,,,
1438,11.983,,,,,,,,,,,,
1439,11.992,,,,,,,,,,,,
1440,12.0,,,,,,,,,,,,
1441,12.008,,,,,,,,,,,,
1442,12.017,,,,,,,,,,,,
1443,12.025,,,,,,,,,,,,
1444,12.033,,,,,,,,,,,,
1445,12.042,,,,,,,,,,,,
1446,12.05,,,,,,,,,,,,
1447,12.058,,,,,,,,,,,,
1448,12.067,,,,,,,,,,,,
1449,12.075,,,,,,,,,,,,
1450,12.083,,,,,,,,,,,,
1451,12.092,,,,,,,,,,,,
1452,12.1,,,,,,,,,,,,
1453,12.108,,,,,,,,,,,,
1454,12.117,,,,,,,,,,,,
1455,12.125,,,,,,,,,,,,
1456,12.133,,,,,,,,,,,,
1457,12.142,,,,,,,,,,,,
1458,12.15,,,,,,,,,,,,
1459,12.158,,,,,,,,,,,,
1460,12.167,,,,,,,,,,,,
1461,12.175,,,,,,,,,,,,
